,Unnamed: 0,names,values,target,model
304,4,wdi2-SH.HIV.INCD.14,0.043368081100468,wdi2-NY.GDP.PCAP.CN,etr
305,5,wdi2-NV.SRV.TOTL.KN,0.1625495093434575,wdi2-NY.GDP.PCAP.CN,etr
306,6,wdi2-SL.UEM.1524.FE.ZS,0.0166741706459454,wdi2-NY.GDP.PCAP.CN,etr
307,7,hdr-103206,0.0294551268843278,wdi2-NY.GDP.PCAP.CN,etr
308,8,wdi2-PA.NUS.FCRF,0.4888097845725777,wdi2-NY.GDP.PCAP.CN,etr
309,9,wdi-EN.URB.LCTY,0.0372201432438723,wdi2-NY.GDP.PCAP.CN,etr
310,0,wdi2-NY.GDP.MKTP.PP.CD,0.0682229969854611,wdi2-NY.GDP.MKTP.KN,etr
311,1,wdi2-TT.PRI.MRCH.XD.WD,0.029770595099695,wdi2-NY.GDP.MKTP.KN,etr
312,2,epi-HLT,0.0303177394062206,wdi2-NY.GDP.MKTP.KN,etr
313,3,wdi-DC.DAC.FRAL.CD,0.0176663482313893,wdi2-NY.GDP.MKTP.KN,etr
314,4,irena-rh-cap-off,0.0134181859117279,wdi2-NY.GDP.MKTP.KN,etr
315,5,wdi-BX.TRF.PWKR.CD.DT,0.3907230440534848,wdi2-NY.GDP.MKTP.KN,etr
316,6,wdi-DT.DOD.DIMF.CD,0.0845439322399486,wdi2-NY.GDP.MKTP.KN,etr
317,7,wdi2-SE.SEC.ENRL.GC,0.2931534985333254,wdi2-NY.GDP.MKTP.KN,etr
318,8,ghi-wasting,0.0071298716014132,wdi2-NY.GDP.MKTP.KN,etr
319,9,wdi2-SG.LAW.INDX,0.0650537879373335,wdi2-NY.GDP.MKTP.KN,etr
320,0,wdi-DT.NFL.UNAI.CD,0.0665491158192233,wdi2-NY.GDP.DEFL.ZS,etr
321,1,wdi2-TX.VAL.MRCH.R3.ZS,0.0769486552853956,wdi2-NY.GDP.DEFL.ZS,etr
322,2,wdi-FR.INR.LEND,0.2284200688145849,wdi2-NY.GDP.DEFL.ZS,etr
323,3,wdi-EN.ATM.CO2E.PP.GD,0.0694656666593345,wdi2-NY.GDP.DEFL.ZS,etr
324,4,wdi-DT.NFL.UNFP.CD,0.0699178905072361,wdi2-NY.GDP.DEFL.ZS,etr
325,5,wdi2-SH.VAC.TTNS.ZS,0.12082760845746,wdi2-NY.GDP.DEFL.ZS,etr
326,6,ihme-self-harm,0.085559796237287,wdi2-NY.GDP.DEFL.ZS,etr
327,7,key-ndgain-nd-gain,0.1018170042071769,wdi2-NY.GDP.DEFL.ZS,etr
328,8,wdi2-SE.SEC.CUAT.PO.FE.ZS,0.0932934973958919,wdi2-NY.GDP.DEFL.ZS,etr
329,9,itu-gci-rank,0.0872006966164095,wdi2-NY.GDP.DEFL.ZS,etr
330,0,wdi-EN.ATM.CO2E.PP.GD,0.0993965142199608,wdi2-NY.GDP.PCAP.KN,etr
331,1,wdi2-SH.PRV.SMOK.MA,0.1045537084775474,wdi2-NY.GDP.PCAP.KN,etr
332,2,wdi2-TX.VAL.MRCH.R5.ZS,0.0191702218182219,wdi2-NY.GDP.PCAP.KN,etr
333,3,wdi2-NV.IND.MANF.KN,0.1411100702844885,wdi2-NY.GDP.PCAP.KN,etr
334,4,wdi2-SH.DTH.COMM.ZS,0.0732647934754184,wdi2-NY.GDP.PCAP.KN,etr
335,5,wdi2-TM.VAL.MRCH.R3.ZS,0.0354835522019448,wdi2-NY.GDP.PCAP.KN,etr
336,6,hdr-24206,0.0618696061025526,wdi2-NY.GDP.PCAP.KN,etr
337,7,wdi2-NY.GDP.FCST.KN,0.373697632684358,wdi2-NY.GDP.PCAP.KN,etr
338,8,wdi2-SL.EMP.VULN.FE.ZS,0.0727706061404571,wdi2-NY.GDP.PCAP.KN,etr
339,9,wdi-IT.NET.BBND.P2,0.0186832945950502,wdi2-NY.GDP.PCAP.KN,etr
340,0,hdr-24106,0.0105020411507084,wdi2-NY.GDP.MKTP.CD,etr
341,1,wdi-EN.ATM.CO2E.KD.GD,0.0071120866970538,wdi2-NY.GDP.MKTP.CD,etr
342,2,epi-CDA,0.0023083098085762,wdi2-NY.GDP.MKTP.CD,etr
343,3,ohi-mar-future,0.632626477196835,wdi2-NY.GDP.MKTP.CD,etr
344,4,wdi2-NY.GNP.PCAP.PP.KD,0.0269213014669955,wdi2-NY.GDP.MKTP.CD,etr
345,5,wdi2-NV.IND.MANF.ZS,0.0241270153975396,wdi2-NY.GDP.MKTP.CD,etr
346,6,wdi2-ST.INT.DPRT,0.2387029882427053,wdi2-NY.GDP.MKTP.CD,etr
347,7,wdi-FM.AST.DOMS.CN,0.0422302353580131,wdi2-NY.GDP.MKTP.CD,etr
348,8,mvi-ldc-AIN-Index,0.0077883050842978,wdi2-NY.GDP.MKTP.CD,etr
349,9,wdi2-TX.QTY.MRCH.XD.WD,0.0076812395972751,wdi2-NY.GDP.MKTP.CD,etr
350,0,wdi-EN.ATM.GHGT.KT.CE,0.0856644639215809,wdi2-NY.GDP.MKTP.KD.ZG,etr
351,1,itu-fbb,0.0940177469155022,wdi2-NY.GDP.MKTP.KD.ZG,etr
352,2,hdr-38606,0.114729325437018,wdi2-NY.GDP.MKTP.KD.ZG,etr
353,3,ndgain-id_soci_01-score,0.1267040118640168,wdi2-NY.GDP.MKTP.KD.ZG,etr
354,4,epi-EPI,0.0844547423442713,wdi2-NY.GDP.MKTP.KD.ZG,etr
355,5,wdi-GC.XPN.GSRV.CN,0.1045147601240507,wdi2-NY.GDP.MKTP.KD.ZG,etr
356,6,wdi2-SE.SEC.DURS,0.0517689242280826,wdi2-NY.GDP.MKTP.KD.ZG,etr
357,7,ihme-neonatal-disorders,0.1623998299474455,wdi2-NY.GDP.MKTP.KD.ZG,etr
358,8,epi-UWD,0.0956042437816714,wdi2-NY.GDP.MKTP.KD.ZG,etr
359,9,wdi-GC.TAX.OTHR.CN,0.0801419514363602,wdi2-NY.GDP.MKTP.KD.ZG,etr
360,0,wdi2-SL.UEM.TOTL.MA.NE.ZS,0.0128106072978062,wdi2-NY.GDP.PCAP.CD,etr
361,1,paris-2,0.0196529348438112,wdi2-NY.GDP.PCAP.CD,etr
362,2,paris-88,0.0249872829166708,wdi2-NY.GDP.PCAP.CD,etr
363,3,ohi-cp-pressures,0.0067786050271746,wdi2-NY.GDP.PCAP.CD,etr
364,4,ihme-urinary-diseases-and-male-infertility,0.0813961518661854,wdi2-NY.GDP.PCAP.CD,etr
365,5,ihme-varicella-and-herpes-zoster,0.1550832618062929,wdi2-NY.GDP.PCAP.CD,etr
366,6,wdi2-SP.URB.TOTL.IN.ZS,0.4708150107625145,wdi2-NY.GDP.PCAP.CD,etr
367,7,ndgain-id_ecos_06-score,0.0347291088611855,wdi2-NY.GDP.PCAP.CD,etr
368,8,wdi2-SP.POP.5559.MA.5Y,0.1847259260547424,wdi2-NY.GDP.PCAP.CD,etr
369,9,wdi2-SE.ENR.PRIM.FM.ZS,0.0090211105636162,wdi2-NY.GDP.PCAP.CD,etr
370,0,ihme-exposure-to-forces-of-nature,0.0066880840172796,wdi2-NY.GDP.PCAP.KD.ZG,etr
371,1,wdi2-NY.GDP.PCAP.PP.CD,0.0060633238353961,wdi2-NY.GDP.PCAP.KD.ZG,etr
372,2,wdi-IQ.SPI.PIL1,0.0044407238029387,wdi2-NY.GDP.PCAP.KD.ZG,etr
373,3,ihme-sudden-infant-death-syndrome,0.0112438248491603,wdi2-NY.GDP.PCAP.KD.ZG,etr
374,4,key-wdi2-NY.GDP.MKTP.KD.ZG,0.9458082742595167,wdi2-NY.GDP.PCAP.KD.ZG,etr
375,5,ssi-19,0.0068436619403545,wdi2-NY.GDP.PCAP.KD.ZG,etr
376,6,irena-ff-gen-on,0.0035523559414745,wdi2-NY.GDP.PCAP.KD.ZG,etr
377,7,wdi-EN.ATM.GHGO.KT.CE,0.0060462867343572,wdi2-NY.GDP.PCAP.KD.ZG,etr
378,8,wdi2-NY.GSR.NFCY.CD,0.0035596781767338,wdi2-NY.GDP.PCAP.KD.ZG,etr
379,9,wdi2-SE.PRM.GINT.FE.ZS,0.0057537864427882,wdi2-NY.GDP.PCAP.KD.ZG,etr
380,0,wdi2-SP.POP.GROW,0.0904472772683488,wdi2-NY.GDP.DEFL.KD.ZG,etr
381,1,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,0.0768050409705588,wdi2-NY.GDP.DEFL.KD.ZG,etr
382,2,unicef-ch5,0.2878591510280903,wdi2-NY.GDP.DEFL.KD.ZG,etr
383,3,epi-AGR,0.0990773627713624,wdi2-NY.GDP.DEFL.KD.ZG,etr
384,4,wdi2-NY.TAX.NIND.CN,0.0632028006189552,wdi2-NY.GDP.DEFL.KD.ZG,etr
385,5,wdi-BM.GSR.TRVL.ZS,0.0782651891097924,wdi2-NY.GDP.DEFL.KD.ZG,etr
386,6,wdi-FM.LBL.BMNY.ZG,0.1090446146507171,wdi2-NY.GDP.DEFL.KD.ZG,etr
387,7,wdi2-SH.DYN.2024,0.0577464208865749,wdi2-NY.GDP.DEFL.KD.ZG,etr
388,8,unicef-ah1,0.0715785069802603,wdi2-NY.GDP.DEFL.KD.ZG,etr
389,9,wdi-DT.ODA.ODAT.KD,0.0659736357153394,wdi2-NY.GDP.DEFL.KD.ZG,etr
390,0,wdi2-SP.POP.TOTL,0.1169211383262398,wdi2-NY.GDP.DEFL.ZS.AD,etr
391,1,wdi-CM.MKT.TRAD.CD,0.1039870449573977,wdi2-NY.GDP.DEFL.ZS.AD,etr
392,2,wdi2-SE.PRM.PRSL.MA.ZS,0.0380052262193938,wdi2-NY.GDP.DEFL.ZS.AD,etr
393,3,wdi2-NY.GDP.PCAP.CN,0.1249689254787775,wdi2-NY.GDP.DEFL.ZS.AD,etr
394,4,wdi-FR.INR.LNDP,0.0945808123782058,wdi2-NY.GDP.DEFL.ZS.AD,etr
395,5,wdi-IC.BUS.DISC.XQ,0.0707486775762629,wdi2-NY.GDP.DEFL.ZS.AD,etr
396,6,wdi-GC.REV.XGRT.CN,0.1728774462874455,wdi2-NY.GDP.DEFL.ZS.AD,etr
397,7,paris-143,0.0636340483637932,wdi2-NY.GDP.DEFL.ZS.AD,etr
398,8,paris-115,0.1080546103150139,wdi2-NY.GDP.DEFL.ZS.AD,etr
399,9,ihme-interstitial-lung-disease-and-pulmonary-sarcoidosis,0.1062220700974698,wdi2-NY.GDP.DEFL.ZS.AD,etr
400,0,paris-28,0.0181012667522097,wdi2-NY.GDP.MKTP.CN.AD,etr
401,1,wdi-DT.DOD.MIDA.CD,0.0802072311399922,wdi2-NY.GDP.MKTP.CN.AD,etr
402,2,wdi2-NE.RSB.GNFS.CN,0.5753725451762062,wdi2-NY.GDP.MKTP.CN.AD,etr
403,3,ohi-hab-status,0.0459697395496574,wdi2-NY.GDP.MKTP.CN.AD,etr
404,4,ssi-ssi,0.0593301182633778,wdi2-NY.GDP.MKTP.CN.AD,etr
405,5,"ihme-inguinal,-femoral,-and-abdominal-hernia",0.0675082170264621,wdi2-NY.GDP.MKTP.CN.AD,etr
406,6,key-wdi-ER.FSH.CAPT.MT,0.012549978271331,wdi2-NY.GDP.MKTP.CN.AD,etr
407,7,wdi2-TM.TAX.TCOM.SM.FN.ZS,0.0223597460809821,wdi2-NY.GDP.MKTP.CN.AD,etr
408,8,wdi2-SH.STA.HYGN.RU.ZS,0.0845021436249518,wdi2-NY.GDP.MKTP.CN.AD,etr
409,9,wdi2-SE.PRE.ENRL.TC.ZS,0.0340990141148293,wdi2-NY.GDP.MKTP.CN.AD,etr
410,0,epi-GHP,0.0041008436154314,wdi2-TX.VAL.MRCH.CD.WT,etr
411,1,wdi2-SE.SEC.CUAT.LO.MA.ZS,0.005944433531196,wdi2-TX.VAL.MRCH.CD.WT,etr
412,2,hdr-136906,0.1207672978243488,wdi2-TX.VAL.MRCH.CD.WT,etr
413,3,key-mvi-ldc-AIN-Index,0.0003903572018723,wdi2-TX.VAL.MRCH.CD.WT,etr
414,4,wdi2-SP.POP.DPND,0.0010195856751572,wdi2-TX.VAL.MRCH.CD.WT,etr
415,5,wdi-IC.BUS.NREG,0.3062315383580112,wdi2-TX.VAL.MRCH.CD.WT,etr
416,6,hdr-185206,0.0109977716690117,wdi2-TX.VAL.MRCH.CD.WT,etr
417,7,wdi2-NE.EXP.GNFS.CD,0.4540900909695465,wdi2-TX.VAL.MRCH.CD.WT,etr
418,8,ndgain-nd-readiness-governance,0.0956251192586811,wdi2-TX.VAL.MRCH.CD.WT,etr
419,9,hdr-53506,0.0008329618967433,wdi2-TX.VAL.MRCH.CD.WT,etr
420,0,ndgain-nd-vulnerability-exposure,0.0030505555197663,wdi2-TM.VAL.MRCH.CD.WT,etr
421,1,wdi-IC.BUS.NREG,0.4698435143388907,wdi2-TM.VAL.MRCH.CD.WT,etr
422,2,wdi2-SE.PRM.PRIV.ZS,0.0087463022517938,wdi2-TM.VAL.MRCH.CD.WT,etr
423,3,wdi-EN.ATM.PM25.MC.T2.ZS,0.0004281604633589,wdi2-TM.VAL.MRCH.CD.WT,etr
424,4,hdr-175706,0.0989262856033368,wdi2-TM.VAL.MRCH.CD.WT,etr
425,5,epi-CDA,0.0018211470091461,wdi2-TM.VAL.MRCH.CD.WT,etr
426,6,key-wdi-EN.ATM.CO2E.KT,0.1500624690155519,wdi2-TM.VAL.MRCH.CD.WT,etr
427,7,wdi-ER.FSH.AQUA.MT,0.0030121534057529,wdi2-TM.VAL.MRCH.CD.WT,etr
428,8,wdi-FM.AST.DOMS.CN,0.0009709614171359,wdi2-TM.VAL.MRCH.CD.WT,etr
429,9,wdi-HD.HCI.OVRL.UB.MA,0.2631384509752663,wdi2-TM.VAL.MRCH.CD.WT,etr
430,0,wdi-EG.ELC.FOSL.ZS,0.0944694792182763,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
431,1,irena-bg-cap-off,0.0711010361786675,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
432,2,wdi-AG.LND.TOTL.RU.K2,0.1044351678307036,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
433,3,epi-SNM,0.1362716253215326,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
434,4,ndgain-id_ecos_01-score,0.0790958918454853,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
435,5,wdi-DT.DOD.DSTC.XP.ZS,0.1219918977578334,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
436,6,key-egov-egi,0.0977796859641772,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
437,7,ohi-spp-future,0.1403382178747137,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
438,8,itu-hiat,0.0782670015528112,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
439,9,wdi2-SH.MLR.TRET.ZS,0.0762499964557988,wdi2-NY.GDP.DEFL.KD.ZG.AD,etr
440,0,wdi-BX.GSR.CCIS.ZS,0.250793581808982,wdi2-PA.NUS.PPP,etr
441,1,wdi2-NY.GDP.DISC.KN,0.0228854143441106,wdi2-PA.NUS.PPP,etr
442,2,wdi2-SP.DYN.LE00.FE.IN,0.126980402787141,wdi2-PA.NUS.PPP,etr
443,3,ihme-age-related-and-other-hearing-loss,0.0601456701266357,wdi2-PA.NUS.PPP,etr
444,4,wdi2-SP.POP.65UP.MA.ZS,0.0703479380191436,wdi2-PA.NUS.PPP,etr
445,5,ndgain-nd-vulnerability-food,0.0613891398692193,wdi2-PA.NUS.PPP,etr
446,6,ohi-fp-score,0.0307783526755789,wdi2-PA.NUS.PPP,etr
447,7,wdi2-SG.DMK.SRCR.FN.ZS,0.2778375322759908,wdi2-PA.NUS.PPP,etr
448,8,wdi2-TX.MNF.TECH.ZS.UN,0.052359824287836,wdi2-PA.NUS.PPP,etr
449,9,paris-154,0.0464821438053617,wdi2-PA.NUS.PPP,etr
450,0,mvi-environmental,0.1100768451248097,epi-SNM,etr
451,1,epi-HLT,0.1861873780659059,epi-SNM,etr
452,2,ihme-scabies,0.1023039903273449,epi-SNM,etr
453,3,wdi2-per_si_allsi.cov_q2_tot,0.0417674082569029,epi-SNM,etr
454,4,wdi2-SH.XPD.CHEX.PC.CD,0.1477551635881324,epi-SNM,etr
455,5,wdi2-SE.PRE.ENRR,0.0914140865838777,epi-SNM,etr
456,6,ihme-other-musculoskeletal-disorders,0.1058990652068289,epi-SNM,etr
457,7,wdi-EG.ELC.ACCS.RU.ZS,0.0732961425097472,epi-SNM,etr
458,8,wdi2-ST.INT.TRNX.CD,0.0615759387590889,epi-SNM,etr
459,9,wdi2-SH.DYN.MORT.FE,0.079723981577361,epi-SNM,etr
460,0,paris-154,0.0637669104779774,epi-AGR,etr
461,1,key-wdi2-NY.GDP.MKTP.KD.ZG,0.0224205146194332,epi-AGR,etr
462,2,key-mvi-ldc-AFF-Index,0.1552230920733661,epi-AGR,etr
463,3,ohi-fis-future,0.1874398842846628,epi-AGR,etr
464,4,ihme-breast-cancer,0.1606462398130794,epi-AGR,etr
465,5,wdi-AG.LND.EL5M.RU.ZS,0.0761625530130037,epi-AGR,etr
466,6,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,0.0488485889422966,epi-AGR,etr
467,7,ndgain-id_heal_05-score,0.0929342399191475,epi-AGR,etr
468,8,ihme-sudden-infant-death-syndrome,0.0947719933451499,epi-AGR,etr
469,9,hdr-24006,0.097785983511883,epi-AGR,etr
470,0,wdi-DC.DAC.AUTL.CD,0.0099082319017751,wdi2-NY.GNP.MKTP.CN,etr
471,1,epi-MPA,0.1530015218387803,wdi2-NY.GNP.MKTP.CN,etr
472,2,mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,0.0277417161709018,wdi2-NY.GNP.MKTP.CN,etr
473,3,mvi-wdi2-ST.INT.RCPT.XP.ZS,0.0135044796672306,wdi2-NY.GNP.MKTP.CN,etr
474,4,wdi2-NE.RSB.GNFS.KN,0.2484393038890293,wdi2-NY.GNP.MKTP.CN,etr
475,5,itu-mfbi,0.0255113232765199,wdi2-NY.GNP.MKTP.CN,etr
476,6,paris-141,0.2102705375286717,wdi2-NY.GNP.MKTP.CN,etr
477,7,wdi2-NY.ADJ.DCO2.CD,0.0845535220016831,wdi2-NY.GNP.MKTP.CN,etr
478,8,wdi2-SP.POP.TOTL.FE.IN,0.1030416380956127,wdi2-NY.GNP.MKTP.CN,etr
479,9,wdi2-TM.VAL.MRCH.CD.WT,0.1240277256297951,wdi2-NY.GNP.MKTP.CN,etr
480,0,wdi2-SE.PRE.TCAQ.MA.ZS,0.0374850273824491,wdi2-NY.GNP.PCAP.CN,etr
481,1,hdr-103206,0.032928995449147,wdi2-NY.GNP.PCAP.CN,etr
482,2,ldc-AFF-Value,0.1059868691736044,wdi2-NY.GNP.PCAP.CN,etr
483,3,itu-iu24,0.0936795354183119,wdi2-NY.GNP.PCAP.CN,etr
484,4,wdi2-NY.TRF.NCTR.CN,0.210790924365341,wdi2-NY.GNP.PCAP.CN,etr
485,5,wdi-DT.DOD.MIBR.CD,0.2757633064094725,wdi2-NY.GNP.PCAP.CN,etr
486,6,wdi2-SL.UEM.INTM.FE.ZS,0.0223967865274228,wdi2-NY.GNP.PCAP.CN,etr
487,7,ohi-spp-future,0.0417472395087131,wdi2-NY.GNP.PCAP.CN,etr
488,8,ihme-appendicitis,0.1120837462043633,wdi2-NY.GNP.PCAP.CN,etr
489,9,wdi-DC.DAC.DNKL.CD,0.0671375695611744,wdi2-NY.GNP.PCAP.CN,etr
490,0,ndgain-id_ecos_04-score,0.0109147411369655,wdi2-NY.GNP.MKTP.CD,etr
491,1,wdi-CM.MKT.LCAP.CD,0.3562189290436343,wdi2-NY.GNP.MKTP.CD,etr
492,2,wdi2-SL.TLF.PART.MA.ZS,0.0010952053224241,wdi2-NY.GNP.MKTP.CD,etr
493,3,wdi-GC.XPN.INTP.CN,0.0015277515645649,wdi2-NY.GNP.MKTP.CD,etr
494,4,wdi2-SH.DYN.AIDS.FE.ZS,0.0666173141768543,wdi2-NY.GNP.MKTP.CD,etr
495,5,wdi2-SP.POP.TOTL,0.0370217383843105,wdi2-NY.GNP.MKTP.CD,etr
496,6,itu-iuit,0.0025497838822154,wdi2-NY.GNP.MKTP.CD,etr
497,7,wdi2-SI.RMT.COST.OB.ZS,0.001602514271396,wdi2-NY.GNP.MKTP.CD,etr
498,8,wdi2-NE.RSB.GNFS.CD,0.2463929012820941,wdi2-NY.GNP.MKTP.CD,etr
499,9,wdi-BM.GSR.ROYL.CD,0.2760591209355404,wdi2-NY.GNP.MKTP.CD,etr
500,0,wdi2-PA.NUS.PPPC.RF,0.0075864127695228,wdi2-NY.GNP.MKTP.CN.AD,etr
501,1,wdi-DC.DAC.PRTL.CD,0.0032600559610909,wdi2-NY.GNP.MKTP.CN.AD,etr
502,2,wdi-DT.DOD.DLXF.CD,0.0432746843041133,wdi2-NY.GNP.MKTP.CN.AD,etr
503,3,wdi-EN.ATM.METH.AG.KT.CE,0.0161273552986738,wdi2-NY.GNP.MKTP.CN.AD,etr
504,4,wdi2-SE.PRM.NINT.MA.ZS,0.0126347520137263,wdi2-NY.GNP.MKTP.CN.AD,etr
505,5,wdi2-per_sa_allsa.cov_q3_tot,0.0070105486006613,wdi2-NY.GNP.MKTP.CN.AD,etr
506,6,wdi2-TM.VAL.TRAN.ZS.WT,0.0026564666457879,wdi2-NY.GNP.MKTP.CN.AD,etr
507,7,wdi2-NY.GDP.MKTP.KN,0.2886228122489828,wdi2-NY.GNP.MKTP.CN.AD,etr
508,8,wdi2-NY.GDY.TOTL.KN,0.4677871976179043,wdi2-NY.GNP.MKTP.CN.AD,etr
509,9,wdi2-NE.IMP.GNFS.CN,0.1510397145395363,wdi2-NY.GNP.MKTP.CN.AD,etr
510,0,paris-102,0.1144775105325424,wdi2-NY.GDP.PCAP.PP.KD,etr
511,1,ihme-congenital-birth-defects,0.0200481031410633,wdi2-NY.GDP.PCAP.PP.KD,etr
512,2,wdi2-SP.POP.TOTL.MA.ZS,0.0261598767392771,wdi2-NY.GDP.PCAP.PP.KD,etr
513,3,paris-152,0.1394410453311348,wdi2-NY.GDP.PCAP.PP.KD,etr
514,4,hdr-101606,0.0142284376148119,wdi2-NY.GDP.PCAP.PP.KD,etr
515,5,wdi2-SL.EMP.SELF.FE.ZS,0.1870507577281832,wdi2-NY.GDP.PCAP.PP.KD,etr
516,6,wdi2-SP.POP.2024.FE.5Y,0.0495951603378013,wdi2-NY.GDP.PCAP.PP.KD,etr
517,7,wdi2-SM.POP.TOTL,0.0850308607740975,wdi2-NY.GDP.PCAP.PP.KD,etr
518,8,"ihme-tracheal,-bronchus,-and-lung-cancer",0.2357083587513366,wdi2-NY.GDP.PCAP.PP.KD,etr
519,9,ihme-mesothelioma,0.1282598890497515,wdi2-NY.GDP.PCAP.PP.KD,etr
520,0,hdr-194506,0.2666148816899703,wdi2-NY.GDP.MKTP.PP.KD,etr
521,1,wdi-IP.TMK.TOTL,0.1370789748707745,wdi2-NY.GDP.MKTP.PP.KD,etr
522,2,ihme-dietary-iron-deficiency,0.0025037914573357,wdi2-NY.GDP.MKTP.PP.KD,etr
523,3,wdi-EN.ATM.HFCG.KT.CE,0.2703406419686315,wdi2-NY.GDP.MKTP.PP.KD,etr
524,4,unicef-cm11,0.0120765122097754,wdi2-NY.GDP.MKTP.PP.KD,etr
525,5,wdi-GC.TAX.GSRV.VA.ZS,0.0028925562789926,wdi2-NY.GDP.MKTP.PP.KD,etr
526,6,wdi-DT.NFL.BOND.CD,0.0125805098976363,wdi2-NY.GDP.MKTP.PP.KD,etr
527,7,wdi2-TM.VAL.MRCH.CD.WT,0.2878163166814262,wdi2-NY.GDP.MKTP.PP.KD,etr
528,8,wdi2-SE.TER.TCHR.FE.ZS,0.0028806112322746,wdi2-NY.GDP.MKTP.PP.KD,etr
529,9,unicef-a2,0.0052152037131824,wdi2-NY.GDP.MKTP.PP.KD,etr
530,0,wdi2-NY.GDP.PCAP.PP.CD,0.0116012525444891,key-wdi2-NY.GDP.MKTP.CD,etr
531,1,wdi-IC.PRP.DURS,0.0042592152965897,key-wdi2-NY.GDP.MKTP.CD,etr
532,2,egov-egi,0.0037652335283046,key-wdi2-NY.GDP.MKTP.CD,etr
533,3,ihme-nasopharynx-cancer,0.2369406222201497,key-wdi2-NY.GDP.MKTP.CD,etr
534,4,wdi2-NE.EXP.GNFS.KD,0.4146873355971935,key-wdi2-NY.GDP.MKTP.CD,etr
535,5,wdi2-SP.POP.1564.TO.ZS,0.0087633635803955,key-wdi2-NY.GDP.MKTP.CD,etr
536,6,paris-80,0.0098857270601752,key-wdi2-NY.GDP.MKTP.CD,etr
537,7,wdi2-TM.TAX.MRCH.WM.FN.ZS,0.0033427402409476,key-wdi2-NY.GDP.MKTP.CD,etr
538,8,ndgain-id_soci_02-raw,0.0088836508629326,key-wdi2-NY.GDP.MKTP.CD,etr
539,9,wdi-BX.GSR.NFSV.CD,0.2978708590688221,key-wdi2-NY.GDP.MKTP.CD,etr
540,0,key-wdi-IT.NET.USER.ZS,0.466020758864987,key-wdi2-NY.GDP.PCAP.CD,etr
541,1,epi-TCL,0.0300186267867357,key-wdi2-NY.GDP.PCAP.CD,etr
542,2,"ihme-inguinal,-femoral,-and-abdominal-hernia",0.0824766904012337,key-wdi2-NY.GDP.PCAP.CD,etr
543,3,wdi2-NY.GDP.FCST.KD,0.0519726098204622,key-wdi2-NY.GDP.PCAP.CD,etr
544,4,wdi2-SH.DYN.NCOM.FE.ZS,0.0435557934067623,key-wdi2-NY.GDP.PCAP.CD,etr
545,5,hdr-185106,0.072102399228254,key-wdi2-NY.GDP.PCAP.CD,etr
546,6,wdi-HD.HCI.OVRL.MA,0.0567521350272094,key-wdi2-NY.GDP.PCAP.CD,etr
547,7,itu-mfbi,0.0339408996396431,key-wdi2-NY.GDP.PCAP.CD,etr
548,8,wdi2-NE.IMP.GNFS.ZS,0.0722951492836225,key-wdi2-NY.GDP.PCAP.CD,etr
549,9,wdi-LP.LPI.TIME.XQ,0.0908649375410898,key-wdi2-NY.GDP.PCAP.CD,etr
550,0,key-wdi-BX.KLT.DINV.CD.WD,0.1873317971001136,wdi2-NY.GDP.PCAP.PP.CD,etr
551,1,unicef-cm20,0.0505414814695068,wdi2-NY.GDP.PCAP.PP.CD,etr
552,2,wdi-GC.TAX.INTT.CN,0.0461144022653046,wdi2-NY.GDP.PCAP.PP.CD,etr
553,3,wdi2-NY.GDP.MKTP.CD,0.0989121577841757,wdi2-NY.GDP.PCAP.PP.CD,etr
554,4,wdi2-SP.POP.1014.FE.5Y,0.3050971364372863,wdi2-NY.GDP.PCAP.PP.CD,etr
555,5,ihme-urticaria,0.0431883802382984,wdi2-NY.GDP.PCAP.PP.CD,etr
556,6,wdi2-SH.IMM.HEPB,0.0228612662981979,wdi2-NY.GDP.PCAP.PP.CD,etr
557,7,wdi2-NY.GNS.ICTR.CD,0.1424366245403036,wdi2-NY.GDP.PCAP.PP.CD,etr
558,8,wdi-BN.KLT.DINV.CD,0.0133407607436795,wdi2-NY.GDP.PCAP.PP.CD,etr
559,9,wdi2-SP.POP.DPND,0.0901759931231332,wdi2-NY.GDP.PCAP.PP.CD,etr
560,0,wdi2-SP.DYN.LE00.MA.IN,0.038133082765096,wdi2-NY.GDP.MKTP.PP.CD,etr
561,1,wdi2-SE.TER.CUAT.ST.ZS,0.0160046892714671,wdi2-NY.GDP.MKTP.PP.CD,etr
562,2,wdi2-SP.POP.TOTL,0.0364953731619016,wdi2-NY.GDP.MKTP.PP.CD,etr
563,3,wdi2-NY.GDP.PCAP.KD,0.0089533840207563,wdi2-NY.GDP.MKTP.PP.CD,etr
564,4,ldc-AFF-Value,0.0135252274583823,wdi2-NY.GDP.MKTP.PP.CD,etr
